cnpj,empresa_porte
44452051000120,MICRO
44492857000141,MICRO
44508668000110,MICRO
44573846000196,MICRO
44659765000103,MICRO
44665377000135,MICRO
45194157000133,MICRO
45303513000100,MICRO
45345457000176,MICRO
45442321000184,MICRO
45561816000122,MICRO
45755559000160,MICRO
45972193000180,MICRO
45975814000180,MICRO
46128847000157,MICRO
46367100000151,MICRO
46384965000126,MICRO
46641655000140,MICRO
46685238000107,MICRO
46935955000131,MICRO
47192965000197,MICRO
47336564000163,MICRO
47493771000121,MICRO
47517261000147,MICRO
47570115000185,MICRO
47573580000170,MICRO
47615151000118,MICRO
47706886000157,MICRO
47816289000185,MICRO
48249432000167,MICRO
50115013000184,MICRO
53293627000144,MICRO
57813958000119,MICRO
59713255000144,MICRO
63700660000103,MICRO
66950809000192,MICRO
68093913000133,MICRO
68372457000160,MICRO
74121724000120,MICRO
74509811000159,MICRO
75910885000165,MICRO
79190500000193,MICRO
80141203000137,MICRO
81634776000246,MICRO
82770595000129,MICRO
85182426000166,MICRO
85214674000141,MICRO
85336329000180,MICRO
10219268000172,MICRO
10575559000101,MICRO
10588957000154,MICRO
10728668000103,MICRO
10755446000180,MICRO
10818674000151,MICRO
10904836000174,MICRO
10991235000146,MICRO
11045737000147,MICRO
11316408000193,MICRO
12321798000152,MICRO
12327662000150,MICRO
12446260000174,MICRO
12609902000109,MICRO
12753431000108,MICRO
12974783000193,MICRO
13298852000159,MICRO
13306642000165,MICRO
13353786000172,MICRO
13390607000177,MICRO
14166307000171,MICRO
14240169000123,MICRO
14245480000165,MICRO
14539851000111,MICRO
14625360000193,MICRO
15083654000101,MICRO
15155026000186,MICRO
15178614000135,MICRO
15235665000151,MICRO
15324337000121,MICRO
15522144000185,MICRO
15757964000156,MICRO
15760520000170,MICRO
15786426000190,MICRO
16543641000203,MICRO
16830731000102,MICRO
17055478000111,MICRO
17065048000180,MICRO
17501148000102,MICRO
17805261000181,MICRO
17945003000281,MICRO
18392635000228,MICRO
18622029001223,MICRO
19825197000126,MICRO
19910791000115,MICRO
20036831000120,MICRO
20345344000140,MICRO
20353781000105,MICRO
20357452000132,MICRO
20812719000134,MICRO
20877882000266,MICRO
20957300000170,MICRO
21263565000131,MICRO
21355602000131,MICRO
21832435000172,MICRO
21922559000149,MICRO
22077647000154,MICRO
22142114000109,MICRO
22217469000110,MICRO
22415419000147,MICRO
22517837000145,MICRO
22684169000140,MICRO
22685472000168,MICRO
22722159000152,MICRO
23027928000165,MICRO
23259601000119,MICRO
23681900000147,MICRO
23826460000179,MICRO
24181470000167,MICRO
24431068000193,MICRO
24469416000111,MICRO
24690360000120,MICRO
24701118000105,MICRO
24961933000103,MICRO
25105170000161,MICRO
25239737000192,MICRO
25308047000148,MICRO
26092855000183,MICRO
26247808000161,MICRO
27374389000191,MICRO
27905291000113,MICRO
28026107000128,MICRO
28029622000161,MICRO
28145624000116,MICRO
28419183000101,MICRO
29002256000110,MICRO
29291666000128,MICRO
29520212000181,MICRO
29724829000119,MICRO
29759194000195,MICRO
29852080000195,MICRO
29893381000167,MICRO
29896194000137,MICRO
30088755000150,MICRO
30109895000168,MICRO
30259579000172,MICRO
30483962000100,MICRO
30558470000136,MICRO
30563928000145,MICRO
30898488000187,MICRO
31031632000146,MICRO
31045011000111,MICRO
31431803000124,MICRO
31473500000174,MICRO
31536074000170,MICRO
31673926000171,MICRO
31722094000136,MICRO
31998704000129,MICRO
32050297000196,MICRO
32124828000148,MICRO
32198559000164,MICRO
32234997000130,MICRO
32342335000184,MICRO
32667747000194,MICRO
33035164000103,MICRO
33038792000142,MICRO
33281865000122,MICRO
33455960000103,MICRO
33888032000205,MICRO
33949451000129,MICRO
33979227000180,MICRO
34153069000177,MICRO
34289805000119,MICRO
34307998000193,MICRO
34444884000195,MICRO
34455397000128,MICRO
34528783000100,MICRO
34671940000396,MICRO
34729010000184,MICRO
34803951000110,MICRO
34866391000143,MICRO
34909936000151,MICRO
35002023000110,MICRO
35014376000130,MICRO
35034524000188,MICRO
35171523000185,MICRO
35335671000198,MICRO
35514374000100,MICRO
35741587000174,MICRO
35743468000150,MICRO
35761306000145,MICRO
35963980000102,MICRO
36274246000107,MICRO
36781987000176,MICRO
36927350000145,MICRO
36993482000175,MICRO
37180649000141,MICRO
37561463000132,MICRO
37744916000166,MICRO
37802830000142,MICRO
39227986000172,MICRO
39436627000125,MICRO
39630253000184,MICRO
40473948000189,MICRO
40620339000105,MICRO
40842216000119,MICRO
40866540000258,MICRO
41008554000112,MICRO
41240852000133,MICRO
41279201000157,MICRO
41280398000144,MICRO
41297443000254,MICRO
41366077000167,MICRO
41710141000185,MICRO
41900445000105,MICRO
41941259000114,MICRO
42042404000198,MICRO
42157549000134,MICRO
42601672000100,MICRO
42649865000123,MICRO
42702710000103,MICRO
42708870000160,MICRO
42936465000107,MICRO
43020009000177,MICRO
43054849000150,MICRO
43192403000192,MICRO
43367487000158,MICRO
43433389000171,MICRO
43540924000193,MICRO
43562589000124,MICRO
44023298000120,MICRO
44059876000189,MICRO
44073063000143,MICRO
44283623000194,MICRO
44440416000104,MICRO
44569643000126,MICRO
44606603000107,MICRO
45206264000134,MICRO
45526934000108,MICRO
45687601000152,MICRO
45780877000180,MICRO
45810779000149,MICRO
46117778000186,MICRO
46147301000143,MICRO
46401199000160,MICRO
46608997000168,MICRO
46719834000152,MICRO
46790004000111,MICRO
47007502000108,MICRO
47313343000170,MICRO
47506236000168,MICRO
47571630000180,MICRO
47691533000120,MICRO
47749258000159,MICRO
47953023000184,MICRO
48004950000110,MICRO
48065580000121,MICRO
50215763000128,MICRO
54336052000162,MICRO
55931752000168,MICRO
56740491000161,MICRO
59441048000188,MICRO
61614095000128,MICRO
65805491000193,MICRO
67104547000108,MICRO
67923847000119,MICRO
72339476000162,MICRO
76920263000180,MICRO
77366888000105,MICRO
80878655000104,MICRO
82566209000343,MICRO
93223212000119,MICRO
95027181000156,MICRO
95680997000184,MICRO
10225682000194,MICRO
10385429000106,MICRO
10468961000189,MICRO
10581780000326,MICRO
10632796000400,MICRO
10840884000146,MICRO
10866899000183,MICRO
11011881000162,MICRO
11013280000199,MICRO
11187496000170,MICRO
11226344000130,MICRO
11461496000117,MICRO
11653778000116,MICRO
11775342000108,MICRO
11976333000177,MICRO
12985433000122,MICRO
13164909000470,MICRO
13291266000182,MICRO
13735347000124,MICRO
13819600000128,MICRO
14067804000112,MICRO
14184833000164,MICRO
14222936000252,MICRO
14237441000116,MICRO
14294489000166,MICRO
14531231000136,MICRO
14570731000187,MICRO
14571411000141,MICRO
15140982000194,MICRO
15233907000178,MICRO
15348636000104,MICRO
15469248000173,MICRO
15683149000270,MICRO
16548698000203,MICRO
16863793000102,MICRO
16971325000151,MICRO
17017499000142,MICRO
17326831000150,MICRO
17964855000135,MICRO
18344795000110,MICRO
18715899000194,MICRO
18953593000176,MICRO
19032544000163,MICRO
19165419000121,MICRO
19357544000133,MICRO
20063016000150,MICRO
20412769000124,MICRO
20703552000173,MICRO
20868315000162,MICRO
20976390000147,MICRO
21134923000106,MICRO
21158372000110,MICRO
21289391000186,MICRO
21440667000185,MICRO
21556175000150,MICRO
21716495000120,MICRO
22015708000159,MICRO
22647228000100,MICRO
22884527000169,MICRO
23019385000134,MICRO
23365172000164,MICRO
23771006000168,MICRO
23788960000163,MICRO
23790425000147,MICRO
23805061000121,MICRO
23808557000159,MICRO
24689750000180,MICRO
24827716000125,MICRO
24843332000104,MICRO
24999951000184,MICRO
25107548000166,MICRO
25216304000111,MICRO
25247210000290,MICRO
26069071000134,MICRO
26413376000111,MICRO
26634774000168,MICRO
26865970000143,MICRO
26867341000152,MICRO
27160468000108,MICRO
27272325000180,MICRO
27297948000107,MICRO
27304976000104,MICRO
27358469000153,MICRO
27404762000100,MICRO
27446282000101,MICRO
27520728000109,MICRO
27522077000188,MICRO
28000740000147,MICRO
28028555000160,MICRO
28129798000195,MICRO
28382825000137,MICRO
28575112000190,MICRO
28806950000127,MICRO
29140503000144,MICRO
29942185000135,MICRO
30084346000186,MICRO
30163239000143,MICRO
30347335000141,MICRO
30548605000182,MICRO
31005839000146,MICRO
31047330000166,MICRO
31240028000120,MICRO
31252684000142,MICRO
31294523000111,MICRO
31352026000122,MICRO
31583926000180,MICRO
31651170000160,MICRO
31719665000183,MICRO
31811580000120,MICRO
31875480000168,MICRO
32078777000165,MICRO
32247082000160,MICRO
32249833000187,MICRO
32336712000172,MICRO
32811740000102,MICRO
32911601000142,MICRO
33318957000130,MICRO
33354679000176,MICRO
33736864000125,MICRO
33752321000100,MICRO
33946105000197,MICRO
33985014000241,MICRO
34028316319606,MICRO
34048121000125,MICRO
34061641000178,MICRO
34105728000108,MICRO
34159413000135,MICRO
34484273000170,MICRO
34807972000104,MICRO
34819484000117,MICRO
35503851000131,MICRO
35548724000159,MICRO
35726753000163,MICRO
35755272000186,MICRO
36440160000107,MICRO
36674100000140,MICRO
37850100000117,MICRO
37863657000192,MICRO
37898857000180,MICRO
38034224000197,MICRO
38477909000108,MICRO
39511972000186,MICRO
39703041000180,MICRO
39942754000104,MICRO
40069394000159,MICRO
40391199000140,MICRO
40531114000182,MICRO
40648045000191,MICRO
40697398000181,MICRO
40954057000144,MICRO
41002537000178,MICRO
41052014000136,MICRO
41067388000125,MICRO
41157020000158,MICRO
41385499000180,MICRO
41681409000106,MICRO
41695629000180,MICRO
41766787000184,MICRO
41817022000126,MICRO
41878092000194,MICRO
41930340000107,MICRO
42240243000147,MICRO
42345697000182,MICRO
42497630000163,MICRO
42512785000121,MICRO
42628590000141,MICRO
42755576000109,MICRO
42935749000170,MICRO
43434490000147,MICRO
43826369000160,MICRO
43975728000141,MICRO
43997010000156,MICRO
44024270000108,MICRO
44154762000118,MICRO
44181954000113,MICRO
44409007000137,MICRO
44523311000100,MICRO
44613494000155,MICRO
44667641000170,MICRO
44697877000159,MICRO
44936827000187,MICRO
45337609000199,MICRO
45343361000179,MICRO
45619985000176,MICRO
45633177000163,MICRO
45767246000121,MICRO
45786312000100,MICRO
45915431000116,MICRO
45929483000141,MICRO
46264458000159,MICRO
46610496000205,MICRO
46832354000101,MICRO
47061944000132,MICRO
47278946000188,MICRO
47418148000104,MICRO
47421555000170,MICRO
47423325000140,MICRO
47750470000136,MICRO
47819926000177,MICRO
48121712000195,MICRO
48144549000186,MICRO
48257126000172,MICRO
50604339000175,MICRO
51356855000786,MICRO
51506756000148,MICRO
54097639000166,MICRO
55529275000290,MICRO
59851618000108,MICRO
63747646000157,MICRO
66276304000194,MICRO
69973527000107,MICRO
70963079000131,MICRO
74095878000194,MICRO
74688862000195,MICRO
78441797000150,MICRO
78751567000197,MICRO
79274668000187,MICRO
79454062000123,MICRO
80603418000122,MICRO
83194704000170,MICRO
92565266000108,MICRO
94460078000132,MICRO
94542347000100,MICRO
10450693000178,MICRO
10648327000209,MICRO
10724815000177,MICRO
10737778000131,MICRO
10983024000161,MICRO
10983549000105,MICRO
11057743000114,MICRO
11068187000262,MICRO
11580581000102,MICRO
11649641000198,MICRO
11670306000171,MICRO
11858486000110,MICRO
11978721000197,MICRO
12556414000180,MICRO
12632868000193,MICRO
13013421000107,MICRO
13309617000135,MICRO
13666916000127,MICRO
13821497000150,MICRO
14577374000189,MICRO
14598554000147,MICRO
15400529000170,MICRO
15634032000116,MICRO
16693807000197,MICRO
17406370000126,MICRO
17576808000114,MICRO
17857377000164,MICRO
17894583000144,MICRO
17895406000182,MICRO
17957271000213,MICRO
18197470000152,MICRO
19008715000119,MICRO
19623879000156,MICRO
19625141000128,MICRO
19871552000101,MICRO
19924579000107,MICRO
20232681000120,MICRO
20288839000184,MICRO
20314762000170,MICRO
20319306000112,MICRO
20790862000172,MICRO
20852462000144,MICRO
21543900000155,MICRO
21793474000108,MICRO
22017277000160,MICRO
22204383000152,MICRO
22357788000120,MICRO
22404561000199,MICRO
22721582000138,MICRO
22742869000144,MICRO
23040101000191,MICRO
23049316000173,MICRO
23341871000174,MICRO
23419547000121,MICRO
23603786000137,MICRO
23863071000113,MICRO
24055969000128,MICRO
24105928000107,MICRO
24119868000173,MICRO
24172047000109,MICRO
24663464000146,MICRO
24692540000141,MICRO
24902334000119,MICRO
24931386000113,MICRO
25369203000180,MICRO
25693417000108,MICRO
26167931000172,MICRO
26343534000104,MICRO
26620595000171,MICRO
26773706000180,MICRO
26972092000165,MICRO
27344199000121,MICRO
27824968000199,MICRO
27837484000184,MICRO
28090165000110,MICRO
28190342000130,MICRO
28337094000108,MICRO
28392787000101,MICRO
28641963000274,MICRO
29026061000100,MICRO
29101524000150,MICRO
29374946000108,MICRO
29697815000153,MICRO
29767850000100,MICRO
29967902000183,MICRO
30178994000100,MICRO
30233708000153,MICRO
30494630000120,MICRO
30590472000102,MICRO
30611835000149,MICRO
31099885000151,MICRO
31665746000148,MICRO
31685971000146,MICRO
31913761000168,MICRO
32014179000122,MICRO
32219373000144,MICRO
32783205000187,MICRO
32857474000140,MICRO
32888341000131,MICRO
33432653000107,MICRO
33457899000125,MICRO
33589535000107,MICRO
33641478000230,MICRO
33895333000185,MICRO
34280294000174,MICRO
34370711000170,MICRO
34530611000163,MICRO
34594390000197,MICRO
34640351000189,MICRO
34736699000174,MICRO
34825559000172,MICRO
35019712000137,MICRO
35134750000130,MICRO
35471176000106,MICRO
35631972000169,MICRO
35718013000185,MICRO
35761293000104,MICRO
35802382000151,MICRO
35824496000100,MICRO
36211351000199,MICRO
36376496000220,MICRO
36597957000376,MICRO
36751400000186,MICRO
36936280000191,MICRO
37023205000100,MICRO
37227789000128,MICRO
37264375000179,MICRO
37508282000142,MICRO
37731863000149,MICRO
37835199000188,MICRO
37988481000103,MICRO
38235609000112,MICRO
38400035000190,MICRO
38440965000178,MICRO
39271348000159,MICRO
39292730000149,MICRO
39472384000180,MICRO
39539920000118,MICRO
39692262000108,MICRO
39913766000100,MICRO
39935774000140,MICRO
40141879000106,MICRO
40351049000103,MICRO
40625943000124,MICRO
40729614000123,MICRO
41163589000126,MICRO
41188489000154,MICRO
41210857000113,MICRO
41628278000195,MICRO
41632008000158,MICRO
42272159000105,MICRO
42344659000105,MICRO
42385268000139,MICRO
42530225000108,MICRO
42714545000100,MICRO
43185878000151,MICRO
43297294000178,MICRO
43583958000165,MICRO
43587556000139,MICRO
43617142000105,MICRO
43625107000138,MICRO
43666477000113,MICRO
43788186000106,MICRO
43932546000193,MICRO
44052544000172,MICRO
44592595000197,MICRO
44817215000175,MICRO
44837750000198,MICRO
44910707000100,MICRO
44955589000157,MICRO
45027958000104,MICRO
45191778000163,MICRO
45310173000144,MICRO
45341793000140,MICRO
45536743000119,MICRO
45724616000143,MICRO
45746235000165,MICRO
45822877000104,MICRO
45880261000181,MICRO
46264812000145,MICRO
46689401000100,MICRO
46706632000176,MICRO
47084572000160,MICRO
47097402000110,MICRO
47117864000151,MICRO
47470249000124,MICRO
47546307000156,MICRO
47717350000137,MICRO
47810940000100,MICRO
48173432000120,MICRO
48240254000103,MICRO
53588984000130,MICRO
58584004000144,MICRO
60399326000165,MICRO
64314800000160,MICRO
65039752000101,MICRO
73180747000142,MICRO
74915430000170,MICRO
77639136000170,MICRO
83680967000199,MICRO
88961172000253,MICRO
92511393000116,MICRO
10174505000207,MICRO
10233885000122,MICRO
10373269000177,MICRO
10388926000150,MICRO
10410881000172,MICRO
10831173000105,MICRO
10850142000100,MICRO
11099842000169,MICRO
11665832000143,MICRO
11774480000164,MICRO
11938700000229,MICRO
12515321000108,MICRO
12721345000202,MICRO
12922341000101,MICRO
13337558000109,MICRO
13378182000180,MICRO
13543705000105,MICRO
13578753000120,MICRO
13758194000130,MICRO
13847167000134,MICRO
13900492000113,MICRO
14352117000149,MICRO
14960586000140,MICRO
15040635000190,MICRO
15673385000125,MICRO
15717815000244,MICRO
16618247000106,MICRO
17216267000113,MICRO
17280242000189,MICRO
17468251000106,MICRO
17902685000164,MICRO
18158149000169,MICRO
18258892000190,MICRO
18261401000160,MICRO
18492868000111,MICRO
18813342000196,MICRO
18928915000127,MICRO
19020568000100,MICRO
19178610000108,MICRO
19300378000139,MICRO
19323628000156,MICRO
19380879000172,MICRO
19595092000128,MICRO
19806525000147,MICRO
20661080000133,MICRO
21110418000121,MICRO
21649814000121,MICRO
21764942000116,MICRO
21961093000271,MICRO
21979889000170,MICRO
22316755000132,MICRO
22325996000148,MICRO
22579323000114,MICRO
22635876000147,MICRO
22820735000102,MICRO
22827470000166,MICRO
22861930000172,MICRO
22927653000153,MICRO
23007029000109,MICRO
23075767000185,MICRO
23162611000131,MICRO
23593710000178,MICRO
23692876000141,MICRO
23726634000121,MICRO
24263423000162,MICRO
24333624000199,MICRO
24682045000151,MICRO
24839308000193,MICRO
24844666000194,MICRO
24890168000188,MICRO
25064216000141,MICRO
25260978000113,MICRO
25288668000107,MICRO
25375894000125,MICRO
26050764000185,MICRO
26575663000209,MICRO
26592880000126,MICRO
26665229000139,MICRO
26696775000137,MICRO
26760887000100,MICRO
26986769000114,MICRO
27071152000131,MICRO
27222222000105,MICRO
27462057000169,MICRO
27569422000139,MICRO
27680002000125,MICRO
27859557000139,MICRO
27885927000102,MICRO
28017282000159,MICRO
28497412000106,MICRO
28537811000307,MICRO
29278079000107,MICRO
29874125000122,MICRO
30107404000140,MICRO
30432889000147,MICRO
30435701000114,MICRO
30658058000198,MICRO
30793839000195,MICRO
31001521000197,MICRO
31031211000115,MICRO
31325221000163,MICRO
31473117000116,MICRO
31837458000123,MICRO
31940809000127,MICRO
31996342000137,MICRO
32775677000198,MICRO
33302424000160,MICRO
33504476000119,MICRO
33538357000187,MICRO
34001296000187,MICRO
34206989000106,MICRO
34277350000111,MICRO
34584735000121,MICRO
34705163000191,MICRO
34884092000131,MICRO
35136349000130,MICRO
35744327000152,MICRO
36145259000178,MICRO
36863789000151,MICRO
37156463000157,MICRO
37336372000101,MICRO
37511372000192,MICRO
37652675000125,MICRO
37671811000124,MICRO
37887043000140,MICRO
38146475000163,MICRO
38155480000132,MICRO
38287809000119,MICRO
38407386000123,MICRO
38527272000117,MICRO
38800445000129,MICRO
39398518000160,MICRO
39890782000117,MICRO
39938258000179,MICRO
40578838000181,MICRO
40793092000129,MICRO
40822860000125,MICRO
40963333000130,MICRO
41153088000169,MICRO
41231657000147,MICRO
41327175000195,MICRO
41357314000123,MICRO
41633127000125,MICRO
41796921000190,MICRO
41839738000124,MICRO
41912587000192,MICRO
41999242000118,MICRO
42305591000155,MICRO
42483379000188,MICRO
42540006000100,MICRO
42657461000181,MICRO
42659450000130,MICRO
42718654000103,MICRO
42745806000159,MICRO
42793924000132,MICRO
42845193000121,MICRO
43060279000101,MICRO
43061793000161,MICRO
43331402000181,MICRO
43946796000182,MICRO
44097163000100,MICRO
44193407000158,MICRO
44199110000108,MICRO
44334893000187,MICRO
44600717000140,MICRO
44610638000110,MICRO
44713727000191,MICRO
44744380000144,MICRO
44915891000181,MICRO
44934352000190,MICRO
45247787000129,MICRO
45302905000154,MICRO
45356781000190,MICRO
45420805000122,MICRO
45449352000167,MICRO
45538619000192,MICRO
45555485000118,MICRO
45779260000145,MICRO
46015686000195,MICRO
46151430000105,MICRO
46153913000149,MICRO
46526542000101,MICRO
46527533000127,MICRO
46569346000106,MICRO
46777313000151,MICRO
46977522000149,MICRO
47067075000153,MICRO
47188580000156,MICRO
47407642000173,MICRO
47727068000130,MICRO
47774900000150,MICRO
47898992000180,MICRO
48140371000103,MICRO
48173563000108,MICRO
48277376000174,MICRO
50073584000101,MICRO
57942039000145,MICRO
59039875000140,MICRO
60641222000204,MICRO
61824934000132,MICRO
63597579000131,MICRO
64195688000195,MICRO
64938806000108,MICRO
65252041000110,MICRO
67168005000107,MICRO
67211623000184,MICRO
67649871000101,MICRO
69442259000199,MICRO
73187528000195,MICRO
73942823000100,MICRO
78926987000167,MICRO
84462894000202,MICRO
89076053000108,MICRO
93626018000184,MICRO
94449444000152,MICRO
96292537000141,MICRO
10273263000128,MICRO
10313192000140,MICRO
10523805000173,MICRO
10596895000122,MICRO
10642780000127,MICRO
10677907000143,MICRO
10726505000191,MICRO
10737657000190,MICRO
10758269000195,MICRO
10795446000103,MICRO
10909973000100,MICRO
11150633000100,MICRO
11179938000137,MICRO
11225264000160,MICRO
11282394000134,MICRO
11287934000172,MICRO
11753111000195,MICRO
12129128000139,MICRO
12212440000191,MICRO
12286463000140,MICRO
12295248000106,MICRO
12986400000105,MICRO
13261992000152,MICRO
13293627000120,MICRO
13386703000141,MICRO
13392003000160,MICRO
13426112000150,MICRO
13441953000137,MICRO
15032087000156,MICRO
15112689000113,MICRO
15604868000178,MICRO
15693192000136,MICRO
15741738000187,MICRO
15742206000164,MICRO
16649408000129,MICRO
17005925000128,MICRO
17128946000130,MICRO
17229678000143,MICRO
17342377000121,MICRO
17403236000171,MICRO
17795206000158,MICRO
18314433000187,MICRO
18472838000143,MICRO
18566572000106,MICRO
18620089000154,MICRO
18952614000139,MICRO
19037180000104,MICRO
19323982000180,MICRO
19585543000146,MICRO
20034945000131,MICRO
20498725000169,MICRO
20689697000167,MICRO
20738742000126,MICRO
20787421000111,MICRO
20876583000126,MICRO
20986087000125,MICRO
21067312000192,MICRO
21297212000152,MICRO
21572228000126,MICRO
22513474000170,MICRO
22915031000296,MICRO
23009757000575,MICRO
23160459000158,MICRO
23318895000102,MICRO
23569794000104,MICRO
23572295000176,MICRO
23702847000113,MICRO
24260795000135,MICRO
24313185000152,MICRO
24576392000108,MICRO
24649091000159,MICRO
24977533000196,MICRO
24995657000102,MICRO
25062812000192,MICRO
25069762000175,MICRO
25178833000178,MICRO
25336443000189,MICRO
26040201000106,MICRO
26123286000196,MICRO
26218937000121,MICRO
26332563000170,MICRO
26436219000121,MICRO
26511533000121,MICRO
26528386000100,MICRO
26642039000104,MICRO
27212216000177,MICRO
27248294000121,MICRO
27270622000196,MICRO
27556876000175,MICRO
27977844000143,MICRO
28507957000148,MICRO
28742747000134,MICRO
28947394000109,MICRO
29290935000131,MICRO
29632952000100,MICRO
29846839000127,MICRO
30276486000156,MICRO
30455326000174,MICRO
31158384000107,MICRO
31626333000154,MICRO
32182528000115,MICRO
32428278000150,MICRO
32536906000111,MICRO
32745102000122,MICRO
32967177000158,MICRO
33079499000123,MICRO
34178753000103,MICRO
34192221000120,MICRO
34227220000174,MICRO
34263377000155,MICRO
34611480000149,MICRO
34882022000144,MICRO
34912514000135,MICRO
34931504000147,MICRO
35657196000176,MICRO
35757801000180,MICRO
36009324000138,MICRO
36309372000141,MICRO
36441937000140,MICRO
36502982000167,MICRO
36552130000184,MICRO
36638324000105,MICRO
36767228000159,MICRO
37015112000126,MICRO
37023605000108,MICRO
37082549000182,MICRO
37315059000189,MICRO
37560120000153,MICRO
37666771000122,MICRO
38044033000106,MICRO
38074568000120,MICRO
38429939000149,MICRO
38903578000120,MICRO
39883987000175,MICRO
39994193000189,MICRO
40156467000140,MICRO
40172899000144,MICRO
40183372000115,MICRO
40222997000149,MICRO
40875211000192,MICRO
41077699000175,MICRO
41184123000107,MICRO
41421304000100,MICRO
41511575000156,MICRO
41774928000100,MICRO
41925883000128,MICRO
42105909000154,MICRO
42260816000102,MICRO
42468939000125,MICRO
42635585000166,MICRO
42655094000187,MICRO
42785243000122,MICRO
42809659000133,MICRO
42927956000183,MICRO
43208336000157,MICRO
43232823000155,MICRO
43329939000107,MICRO
43341822000149,MICRO
43353000000188,MICRO
43501506000197,MICRO
43598041000134,MICRO
43872801000150,MICRO
43946305000101,MICRO
44108616000156,MICRO
44121627000176,MICRO
44264120000171,MICRO
44426817000100,MICRO
44548125000126,MICRO
44695352000184,MICRO
44779207000181,MICRO
44831424000173,MICRO
44995961000159,MICRO
45150708000167,MICRO
45263064000113,MICRO
45296768000192,MICRO
45351924000170,MICRO
45444528000198,MICRO
45537320000113,MICRO
45727738000193,MICRO
45819582000170,MICRO
45859495000147,MICRO
45870725000179,MICRO
45872911000147,MICRO
45874024000108,MICRO
46125794000110,MICRO
46129787000197,MICRO
46150365000101,MICRO
46444411000177,MICRO
46813256000119,MICRO
48064114000121,MICRO
48227885000192,MICRO
48924054000170,MICRO
52829520000105,MICRO
53708517000104,MICRO
56158959000104,MICRO
56760655000112,MICRO
57011157000130,MICRO
57492332000158,MICRO
59810416000118,MICRO
63339121000182,MICRO
66490962000184,MICRO
79714846000143,MICRO
80110521000130,MICRO
80269830000158,MICRO
94384732000176,MICRO
97216980000104,MICRO
97320451011182,MICRO
97761910000129,MICRO
10508206000261,MICRO
10508484000138,MICRO
10832240000106,MICRO
11435092000159,MICRO
11785945000182,MICRO
11969240000115,MICRO
12056742000118,MICRO
12538044000159,MICRO
13010949000114,MICRO
13547128000111,MICRO
13684879000180,MICRO
13870074000120,MICRO
14556917000181,MICRO
14901254000195,MICRO
15371914000136,MICRO
15749924000162,MICRO
15806424000204,MICRO
16385062000107,MICRO
17041820000124,MICRO
17463529000144,MICRO
17488932000128,MICRO
17561155000108,MICRO
17582973000189,MICRO
17988321000149,MICRO
18228128000172,MICRO
18314750000101,MICRO
18884317000101,MICRO
19065519000186,MICRO
20469672000158,MICRO
20511429000150,MICRO
20683388000180,MICRO
20998974000113,MICRO
21063187000142,MICRO
21468951000160,MICRO
21614909000100,MICRO
21847711000176,MICRO
22598707000184,MICRO
23023942000190,MICRO
23041093000106,MICRO
23364042000107,MICRO
23410141000188,MICRO
23465352000118,MICRO
23918989000112,MICRO
24108170000152,MICRO
24351313000152,MICRO
24915048000198,MICRO
25144564000200,MICRO
25193927000116,MICRO
26576841000135,MICRO
26579137000136,MICRO
26917926000130,MICRO
27457139000115,MICRO
27844688000142,MICRO
27936119000127,MICRO
28767115000125,MICRO
29720062000150,MICRO
30116201000110,MICRO
30451226000170,MICRO
30829818000182,MICRO
30966709000107,MICRO
32102333000118,MICRO
32955158000101,MICRO
33399851000108,MICRO
33426399000126,MICRO
33646303000135,MICRO
34145806000190,MICRO
34643911000159,MICRO
34865549000160,MICRO
35144862000172,MICRO
35552390000197,MICRO
35900648000280,MICRO
36199068000199,MICRO
36464749000137,MICRO
36833572000107,MICRO
36966254000106,MICRO
37170184000148,MICRO
37592751000154,MICRO
40654906000144,MICRO
40737976000166,MICRO
40990607000180,MICRO
41260238000133,MICRO
41278786000190,MICRO
42064388000134,MICRO
42125651000158,MICRO
42175137000127,MICRO
42578099000153,MICRO
42763659000140,MICRO
43097838000158,MICRO
43664453000125,MICRO
44269806000155,MICRO
44364206000176,MICRO
44407495000143,MICRO
44962544000100,MICRO
45023938000165,MICRO
45096859000184,MICRO
45163856000116,MICRO
45226242000136,MICRO
45858410000106,MICRO
45865158000162,MICRO
46179674000104,MICRO
46815693000171,MICRO
46999474000190,MICRO
48039072000179,MICRO
48269451000155,MICRO
53091310000125,MICRO
66332685000181,MICRO
70154174000194,MICRO
78596780000171,MICRO
82293309000181,MICRO
85411015000103,MICRO
10192700000189,PEQUENA
10374048000113,PEQUENA
10384070000144,PEQUENA
10637663000175,PEQUENA
10673609000185,PEQUENA
10816245000307,PEQUENA
10862935000130,PEQUENA
11428282000149,PEQUENA
11446493000104,PEQUENA
11704447000168,PEQUENA
11855682000130,PEQUENA
12230605000158,PEQUENA
12788492000100,PEQUENA
12879918000131,PEQUENA
12990151000113,PEQUENA
12997799000111,PEQUENA
13057096000176,PEQUENA
13199298000152,PEQUENA
13241068000104,PEQUENA
13330740000138,PEQUENA
14125487000143,PEQUENA
14386454000157,PEQUENA
14440687010749,PEQUENA
15475369000128,PEQUENA
15497290001250,PEQUENA
16665805000194,PEQUENA
17507770000128,PEQUENA
17701488000268,PEQUENA
17934774000192,PEQUENA
19491839000106,PEQUENA
19769673000139,PEQUENA
20687175000126,PEQUENA
21594932000180,PEQUENA
21921768000178,PEQUENA
